season,episode,transcript,num_words
3,16,You want me to just quit my job so that you can feel like you've got a girlfriend?,18
3,16,Is this about Mark?,4
3,16,Oh my God.,3
3,16,"Okay, it's not, it's not.",5
3,16,"Oh my God. I cannot keep having this same fight with you Ross! Look, urrgh, maybe we should take a break.",21
3,16,"Fine, you're right. Let's ah, let's take a break, let's cool off, okay, let's get some frozen yoghurt, or something..",20
3,16,No. A break from us.,5
3,16,"Then, we had this big, stupid fight, and I said I wanted to take a break, I don't want to take a break.",23
3,16,"I've been thinking, this is crazy, I mean don't, don't you think we can work on this?",17
3,16,"Hey, what do you want to drink?",7
3,16,Who's that?,2
3,16,Nobody.,1
3,16,Is that Mark?,3
3,16,"Umm, honey, look he just came over to....",8
3,16,Yeah! Got it!,3
3,16,"Hey, come dance. What? Are you married? 'Cause that's okay.",10
3,16,Hey.,1
3,16,Hey.,1
3,16,How's the big anniversary dinner?,5
3,16,"Well, we never actually got to dinner.",7
3,16,"Ohhh, nice.",2
3,16,"No, we kinda broke up instead.",6
3,16,What?!,1
3,16,"God, Monica it's on the ceiling.",6
3,16,"That's okay, this is more important than fruit on my ceiling! You broke up?!",14
3,16,"Yeah, but it's okay, because when Ross left Mark came over.",11
3,16,Oh no!!,2
3,16,No.,1
3,16,"Rachel, you and Mark?!",4
3,16,"No, no-no, it's okay, calm down. Mark and I talked, and I realised how much I love your stupid brother, and, yeah, we got our problems, but I really want to make it work.",34
3,16,Morning!,1
3,16,"Hi, it's me. I've been trying to reach you all night. I feel awful. Please, Ross, you gotta know there is nothing between me and Mark. This whole break-up thing is just stupid.",33
3,16,Yeah!!,1
3,16,"Eh, I'm just so sorry I put you through it. And, I y'know, I don't want to get back together over a machine.",23
3,16,Na-huh.,1
3,16,"So, I love you.",4
3,16,I love you.,3
3,16,"And y'know what, I'm gonna, I'm gonna go to bed now, but ah, on my way to work tomorrow morning, I'm gonna stop by around 8:30.",26
3,16,Okay.,1
3,16,Bye.,1
3,16,"Chloe, Chloe how's it coming?!!",5
3,16,"Hey, what kind of puppy do you think I should get?",11
3,16,"Umm, oh, hey, I don't know. How about a big one?",11
3,16,But my apartment is so...,5
3,16,"Well then a small one!! Listen, let's, we kinda have to get going!",13
3,16,Wait! Where's my shoes?,4
3,16,"You, you sure you need shoes? Okay.",7
3,16,Do I know why we're rushing?,6
3,16,"Yeah, y'know the ah, the girlfriend I told you about last night? Well it turns out she ah, she wants to get back together with me. Oh, I found it!!",30
3,16,That's so great for you guys!,6
3,16,Yeah!,1
3,16,You must be so happy!,5
3,16,"Yes, yes I am, one of the many things I'm feeling. Well....",12
3,16,"Good luck, with your girlfriend.",5
3,16,"Oh, thank you. Hey, hey. Rachel!!!!",6
3,16,"Hi. Ohhh, you got my message.",6
3,16,"Yeah, oh hey, you are right on time.",8
3,16,So what do you say? Can I be your girlfriend again?,11
3,16,"Yes, you can, very much.",5
3,16,Ahhhh!!,1
3,16,Hey!,1
3,16,Hey.,1
3,16,"Hey, why are you mopping your ceiling?",7
3,16,"Oh, there's banana on it.",5
3,16,"Wow, I have the spirit of an old Indian women living in mine.",13
3,16,So then you know?,4
3,16,"The mailman was downstairs, so I brought up your mail.",10
3,16,"Oh, good. Thanks.",3
3,16,Now what is Fabutec?,4
3,16,"Okay, all right don't judge me to much. Okay? Um, but I saw this info-mercial, and um, I swear to you I have never-ever bought anything on TV before, except for this mop. But there was this stuff on leg waxing, it just, it looked so amazing....",47
3,16,Waxine!!,1
3,16,Yes! Have you seen it?,5
3,16,"Oh, it's incredible! I so want to be a Waxine girl.",11
3,16,I know!!,2
3,16,God. Do think it really doesn't hurt? 'Cause how can they do that?,13
3,16,Hello! Organic substances recently discovered in the depths of the rain forest!,12
3,16,They have the best stuff in there.,7
3,16,Oh my God! Oh my God!,6
3,16,"Yeah. We figured when we couldn't find you, you'd gone home to make up with Rachel. Which is probably what you shoulda done. Huh?",24
3,16,"You think?! God, I, ah, I'm in hell. I mean what, what am I gonna do? Rachel's all like, 'I love you and, and let's work on this.' And all I can think about is, 'What is she gonna do? What is she gonna say?' when I tell her what I did.",52
3,16,"Well, before we answer that, I think we should address the more important question. How dumb are you?",18
3,16,"What?! Look, we're trying to rebuild a relationship here, right. How am I supposed to do that here, without being totally honest with each other?",25
3,16,"Look, Ross look, I'm on board about this totally honesty thing, I am, just not about stuff that's gonna get you in trouble.",23
3,16,"He's right. Nobody's gonna benefit, and you're just gonna hurt her.",11
3,16,"Yeah, and there won't be a relationship left to rebuild.",10
3,16,"Yeah, but don't you think....",5
3,16,"All right look, if you absolutely have to tell her, at least wait until the timing's right. And that's what deathbeds are for.",23
3,16,"Yeah, okay.",2
3,16,"All right, okay, now, we just have to make sure she doesn't find out some other way. Did you think about the trail?",23
3,16,What trail?,2
3,16,The trail from the woman you did it with to the woman you hope never finds out who did it! You always have to think about the trail!,28
3,16,"Oh, I-I don't think there's any trail.",7
3,16,"Okay, okay-okay, ah, Chloe works with that guy Issac. Issac's sister is Jasmine. And Jasmine works at that message place with Phoebe. And Phoebe's friends with Rachel. And that's the trail, I did it!",34
3,16,"After applying the Waxine and linen strips to leg number one,",11
3,16,Did that!,2
3,16,Grasp one of the linen strips by its 'easy grab tab' and pull it off in one quick pain free motion.,21
3,16,Okay. Ow!!!!! Ow-oh-oh!,3
3,16,Was it not pain-free?,4
3,16,"No. It was painful. Oh my God , they should call it Pain-zine, now with a little wax.",18
3,16,"Huh, well, the girls in the satin nighties on the commercial don't seem to think it's that bad.",18
3,16,"That's because their nerves are probably deadened from being so stupid. But hey, y'know if you don't believe me, please, by my guest.",23
3,16,Ow-ow-ow-ow! Oh my God!!!,4
3,16,"Now, are you glad we didn't start with the bikini strips?",11
3,16,Chloe? Hi..,2
3,16,Is this about me taking your watch?,7
3,16,You took my watch?,4
3,16,"I'm sorry, I do that.",5
3,16,"Just you keep it, listen did you, did you tell anyone about us?",13
3,16,"Oh no. I feel it isn't really anybody's business, y'know.",10
3,16,"Exactly. So you didn't, didn't mention anything to Issac right?",10
3,16,"Oh, well I tell Issac everything.",6
3,16,"You tell, of course you do. Issac. Issac. Hey, Issac. Issac, hi! Y'know we haven't actually met...",17
3,16,You dog!,2
3,16,"Yes, I suppose I am a dog. But Issac, see I-I happen to have a girlfriend.",16
3,16,"Oh right, that Rachel chick from the coffee place.",9
3,16,"Yeah, that's the one. Listen, I don't want to hurt her.",11
3,16,"Oh, hey, man I know, doesn't matter how much we love 'em, monogamy is too cruel a rule.",18
3,16,"Yeah. Listen, can you keep this information to yourself?",9
3,16,"Aw, no problem dude. Y'know we got to look out for each other. We're the same, you and me.",19
3,16,"Actually, no, we're not.",4
3,16,"Yeah, we are.",3
3,16,"No, we're not.",3
3,16,"Yeah, we are.",3
3,16,"No, we're not!!",3
3,16,"Okay, we're not.",3
3,16,Right.,1
3,16,"But, we are.",3
3,16,Fine. I just need to know that you're not gonna tell your sister.,13
3,16,I can promise not to tell her again.,8
3,16,Jasmine?,1
3,16,Uh-huh.,1
3,16,"We met at Phoebe's birthday party, I'm, I'm Ross Geller.",10
3,16,You did a bad thing!,5
3,16,"Yes, I did.",3
3,16,Very bad!,2
3,16,Very bad.,2
3,16,"Very, very bad.",3
3,16,"I'm agreeing with you. Did you, listen, did you happen to tell Phoebe yet?",14
3,16,No.,1
3,16,"Okay, Jasmine, please, please don't. I love my girlfriend very much, and I want more than anything to just work it out with her. Okay?",25
3,16,All right.,2
3,16,"Thank you, thank you.",4
3,16,"But you should probably talk to my roommate, because I told him and he knows Phoebe too.",17
3,16,Who's your roommate?,3
3,16,"Gunther! Gunther. Gunther, please tell me you didn't say anything to Rachel about me and the girl from the Xerox place.",21
3,16,I'm sorry. Was I not supposed to?,7
3,16,Ow!,1
3,16,Oh!!,1
3,16,Ow!! Ow!!,2
3,16,Ow!!!,1
3,16,Ow!!!!!!! Ow-ow-ow-ow!,2
3,16,Ow!!!!!!! Ow-ow-ow-ow!,2
3,16,We're all right.,3
3,16,"It's okay, it's okay.",4
3,16,We're all right.,3
3,16,We were just waxing our legs.,6
3,16,Off?!!,1
3,16,"For your information, this happens to be a pain like no man will ever experience.",15
3,16,"Yeah, well I don't think you can make that statement, unless you've been kicked in an area that God only meant to be treated nicely.",25
3,16,"Yeah, I-I think that women just have a lower threshold of pain than men, that's all. I mean, come on, it's just a little wax.",25
3,16,"Oh yeah, come here.",4
3,16,"Oh, that's mature.",3
3,16,"Okay, fine, so now what, I just pull it off?",10
3,16,Uh-huh.,1
3,16,That's right.,2
3,16,"Come on, Rachel, come on! Talk to me! Please!!",9
3,16,I can't talk to you. I can't even look at you right now!,13
3,16,What?,1
3,16,"Nothing, nothing.",2
3,16,Rachel said everything was okay.,5
3,16,"What, what are they talking about?",6
3,16,Rachel?,1
3,16,Just get away from me!,5
3,16,"No, it was a mistake! I made a mistake! Okay?",10
3,16,A mistake?! What were you trying to put it in? Her purse?!,12
3,16,Whe-where did he put it?!,5
3,16,"Ross, you had sex with another woman!",7
3,16,Oh my God.,3
3,16,"Oh, I knew something had to be wrong, because my fingernails did not grow at all yesterday.",17
3,16,"Yeah, well, I guess they had a fight, and he got drunk....",12
3,16,Oh!! You guys knew about this and you didn't tell us?!,11
3,16,"He has sex, and we get hit in our heads.",10
3,16,"Y'know what, I want you to leave! Get outta here!",10
3,16,No!!,1
3,16,Just get out! Now!!,4
3,16,No!! No!! I wanna stay. I wanna talk about this.,10
3,16,Okay! All right! How was she?,6
3,16,Uh-oh.,1
3,16,What?,1
3,16,Was she good?,3
3,16,Don't answer that.,3
3,16,"Come on Ross! You said you wanted to talk about it, let's talk about it!! How was she?",18
3,16,She was...,2
3,16,Awful! Horrible!,2
3,16,She was not good. Not good.,6
3,16,She was nothing compared to you.,6
3,16,"She, she was different.",4
3,16,Ewwwww!,1
3,16,Uh-oh.,1
3,16,Good different?,2
3,16,Nobody likes change.,3
3,16,"What? Okay, okay, okay, okay.",5
3,16,Should we do something?,4
3,16,"Yeah, never cheat on Rachel.",5
3,16,"I'm sorry, okay, I'm sorry. I wa-I was disgusted with myself, and this morning I was so, I was so upset and then I got your message and I was so happy, and all I wanted was to get her out of my apartment as fast as possible.",48
3,16,"Whoa!! Whoa, whoa, wait a minute. What time did your little friend leave? Oh my God. She was there? She was still there? She was in there, when I was in there?!",32
3,16,"Listen. Oh hey, hey, the important thing was that she meant, she meant nothing to me!",16
3,16,And yet she was worth jeopardising our relationship!!,8
3,16,"Look, I didn't think there was a relationship to jeopardise. I thought we were broken up.",16
3,16,We were on a break!,5
3,16,"That, for all I knew would, could last forever. That to me is a break-up.",15
3,16,You think you're gonna get out of this on a technicality?,11
3,16,"Look, I'm not trying to get out of anything, okay. I thought our relationship was dead!",16
3,16,"Well, you sure had a hell of a time at the wake!",12
3,16,"Y'know what, I don't think we should listen to this anymore.",11
3,16,"What, what are you doing? You can't go out there.",10
3,16,Why not?! I'm hungry.,4
3,16,Because they'll know we've been listening.,6
3,16,God! And to have to hear about it from Gunther!!,10
3,16,"Come on! Like I wanted him to tell you, I ran all over the place trying to make sure that didn't happen!",22
3,16,"Oh, that is so sweet. I think I'm falling in love with you all over again.",16
3,16,"Y'know what, I think we can go out there. I mean they have more important things to worry about.",19
3,16,"Yeah, we'll be fine.",4
3,16,"Look Rachel, I wanted to tell you, I thought I should, I-I did, and then Chandler and Joey convinced me not to.",22
3,16,"Wax the door shut, we're never leaving, ever.",8
3,16,"Hi, it's Phoebe. Listen someone's gonna have to take my 9:00 with Mr. Rehack, 'cause it's like 9:15 now, and I'm not there.",23
3,16,Don't you realise none of this would've ever happened if I didn't think at that same moment you weren't having sex with Mark?,23
3,16,All right. Let's say I had slept with Mark. Would you have been able to forgive me?,17
3,16,Yes I would.,3
3,16,"You'd be okay if you knew that Mark had kissed me, and been naked with me, and made love to me?",21
3,16,Yes.,1
3,16,"You knew that our hot, sweaty, writhing bodies were....",9
